4355460261074651|11|2029|955
4355460261070378|02|2028|840
4355460261074834|08|2028|929
4355460261071426|03|2027|763
4355460261075054|07|2027|264
4355460261078231|09|2029|397
4355460261074610|08|2029|672
4355460261072812|05|2029|602
4355460261072622|09|2027|329
4355460261077480|10|2027|261
4355460261075732|12|2026|493
4355460261075005|05|2028|173
4355460261077654|08|2029|744
4355460261076508|09|2028|362
4355460261072382|02|2028|939
4355460261077217|05|2026|534
4355460261078546|05|2027|498
4355460261070311|07|2028|583
4355460261074685|12|2028|488
4355460261073307|03|2028|302
4355460261077688|02|2026|326
4355460261071277|09|2028|899
4355460261075138|03|2027|680
4355460261074784|06|2028|628
4355460261074057|01|2026|227
4355460261075542|07|2027|373
4355460261071277|06|2026|711
4355460261071186|04|2029|175
4355460261071152|12|2026|995
4355460261077001|07|2028|644
4355460261075641|12|2028|646
4355460261078025|08|2027|610
4355460261076524|12|2028|676
4355460261072812|07|2028|552
4355460261074776|10|2027|306
4355460261071053|09|2027|244
4355460261072838|05|2029|189
4355460261076730|12|2028|345
4355460261073646|06|2026|225
4355460261072077|06|2026|210
4355460261072325|01|2027|733
4355460261075401|12|2029|223
4355460261077738|12|2028|771
4355460261070220|10|2029|218
4355460261070584|04|2027|355
4355460261073000|02|2029|915
4355460261077415|09|2029|557
4355460261076144|09|2026|914
4355460261076748|02|2028|472
4355460261077241|09|2029|120
4355460261076458|03|2029|686
4355460261072382|03|2029|198
4355460261076367|02|2029|183
4355460261073018|03|2028|373
4355460261073067|02|2029|554
4355460261077324|05|2029|598
4355460261078702|01|2028|522
4355460261073844|03|2029|718
4355460261074834|05|2028|624
4355460261075518|03|2029|391
4355460261074032|08|2029|481
4355460261072838|10|2027|405
4355460261071368|08|2027|604
4355460261071236|03|2028|590
4355460261078322|07|2029|367
4355460261078504|05|2026|984
4355460261071608|06|2026|592
4355460261077050|04|2027|765
4355460261075476|06|2027|436
4355460261071574|02|2028|175
4355460261071442|07|2027|899
4355460261074818|02|2028|949
4355460261072770|04|2026|448
4355460261073802|03|2026|777
4355460261074008|01|2029|301
4355460261071178|01|2027|244
4355460261074180|11|2028|954
4355460261076581|03|2029|453
4355460261070311|09|2029|478
4355460261074610|08|2028|667
4355460261075682|08|2029|448
4355460261070360|09|2026|285
4355460261074578|03|2026|878
4355460261078512|06|2029|404
4355460261071111|07|2029|330
4355460261076227|04|2026|585
4355460261074230|09|2028|341
4355460261075567|03|2029|561
4355460261074842|11|2029|301
4355460261077407|03|2029|795
4355460261072218|05|2027|707
4355460261075278|12|2028|142
4355460261071731|08|2029|215
4355460261070568|09|2026|644
4355460261078181|02|2029|374
4355460261077183|04|2027|593
4355460261070345|07|2029|726
4355460261075658|02|2026|489
4355460261077860|10|2026|295
4355460261071335|12|2027|527
4355460261070311|08|2027|895
4355460261070568|08|2029|952
4355460261076508|05|2029|953
